15369	9828
4246	9828
4643	9828
6821	9828
7476	9828
16054	9828
1714	9828
14094	9828
2016	9828
19906	9828
13504	9828
12105	9828
1229	9828
15845	9828
18719	9828
20528	9828
16881	9828
4315	9828
10631	9828
8214	9828
12107	9828
10704	9828
3450	9828
3556	9828
14516	9828
20634	9828
19945	9828
12034	9828
21940	9828
10176	9828
12366	9828
5045	9828
15665	9828
18588	9828
14570	9828
17829	9828
12380	9828
4172	9828
5665	9828
1895	9828
15779	9828
4382	9828
5167	9828
4430	9828
1169	9828
12563	9828
18174	9828
20766	9828
12470	9828
15893	9828
3875	9828
16428	9828
21352	9828
10964	9828
6141	9828
18550	9828
14321	9828
2830	9828
11817	9828
17153	9828
6965	9828
16387	9828
7469	9828
8456	9828
1875	9828
9168	9828
8083	9828
15418	9828
10171	9828
11000	9828
7128	9828
6673	9828
3156	9828
943	9828
4626	9828
19402	9828
11244	9828
18668	9828
9585	9828
5719	9828
3919	9828
8307	9828
556	9828
7146	9828
2423	9828
21126	9828
3255	9828
5492	9828
17785	9828
1129	9828
15450	9828
16653	9828
5506	9828
19481	9828
12728	9828
15200	9828
173	9828
2115	9828
20455	9828
7451	9828
15922	9828
10981	9828
17244	9828
17084	9828
21720	9828
13931	9828
3753	9828
18838	9828
9245	9828
1719	9828
2536	9828
15822	9828
16077	9828
10360	9828
10174	9828
17491	9828
12042	9828
7532	9828
2320	9828
10591	9828
19475	9828
3177	9828
15168	9828
1942	9828
2584	9828
2187	9828
18153	9828
17320	9828
10733	9828
15792	9828
6665	9828
10018	9828
19109	9828
8627	9828
12182	9828
21821	9828
18214	9828
20454	9828
2144	9828
18359	9828
11205	9828
10359	9828
5528	9828
3980	9828
14267	9828
20191	9828
9137	9828
11455	9828
4873	9828
6497	9828
16527	9828
17163	9828
2779	9828
13840	9828
14055	9828
9226	9828
4302	9828
9208	9828
8822	9828
11152	9828
18995	9828
16680	9828
16666	9828
3987	9828
17442	9828
18183	9828
63	9828
10828	9828
19122	9828
12249	9828
5626	9828
16576	9828
16735	9828
3654	9828
327	9828
18746	9828
171	9828
5583	9828
9190	9828
21856	9828
20465	9828
15079	9828
20166	9828
10181	9828
20915	9828
15529	9828
5294	9828
2032	9828
20946	9828
19277	9828
2078	9828
504	9828
8674	9828
20235	9828
11587	9828
14856	9828
14045	9828
14177	9828
14025	9828
12521	9828
7794	9828
16281	9828
19157	9828
20722	9828
20603	9828
10108	9828
10156	9828
1852	9828
9174	9828
15248	9828
4637	9828
3372	9828
21865	9828
13048	9828
16562	9828
14996	9828
3075	9828
11585	9828
19891	9828
16458	9828
2623	9828
16107	9828
10815	9828
16246	9828
321	9828
21726	9828
18479	9828
9184	9828
15555	9828
18710	9828
2484	9828
14606	9828
2924	9828
8879	9828
11638	9828
